1715075021.379089,tokenizer,0.41504597663879395,25055,20390,20748,20862,32,0,0,Llama-2-70b-chat-hf,4,startup,0,32,argonne-swing,84,40960.0,34185.6875,40960.0,35317.6875,40960.0,35317.6875,40960.0,30921.6875
1715075021.794135,model load,282.45785546302795,15618075,15782377,16009990,16208602,32,0,0,Llama-2-70b-chat-hf,4,startup,0,32,argonne-swing,223,40960.0,34185.6875,40960.0,35317.6875,40960.0,35317.6875,40960.0,30921.6875
1715075304.3740087,start-inference-A-8,4.641672611236572,309214,300200,304954,299812,8,9,8,Llama-2-70b-chat-hf,4,What is the largest city in France?,17,32,argonne-swing,223,40960.0,34335.6875,40960.0,35465.6875,40960.0,35465.6875,40960.0,31069.6875
1715075309.045511,start-inference-A-16,3.299469470977783,288861,270027,272417,256092,16,9,16,Llama-2-70b-chat-hf,4,What is the largest city in France?,25,32,argonne-swing,211,40960.0,34337.6875,40960.0,35467.6875,40960.0,35467.6875,40960.0,31069.6875
1715075312.3700073,start-inference-A-32,6.564976453781128,589718,548709,554988,542089,32,9,32,Llama-2-70b-chat-hf,4,What is the largest city in France?,41,32,argonne-swing,85,40960.0,34369.6875,40960.0,35467.6875,40960.0,35467.6875,40960.0,31071.6875
1715075319.1342902,start-inference-A-64,14.122347116470337,1252882,1200786,1215765,1183631,64,9,64,Llama-2-70b-chat-hf,4,What is the largest city in France?,73,32,argonne-swing,219,40960.0,34375.6875,40960.0,35495.6875,40960.0,35495.6875,40960.0,31095.6875
1715075333.282933,start-inference-A-128,29.583410501480103,2721209,2530139,2570428,2496739,128,9,128,Llama-2-70b-chat-hf,4,What is the largest city in France?,137,32,argonne-swing,209,40960.0,34395.6875,40960.0,35511.6875,40960.0,35511.6875,40960.0,31117.6875
1715075362.893035,start-inference-A-256,68.46594738960266,6742139,6266122,6387543,6152840,256,9,256,Llama-2-70b-chat-hf,4,What is the largest city in France?,265,32,argonne-swing,88,40960.0,34517.6875,40960.0,35579.6875,40960.0,35579.6875,40960.0,31215.6875
1715075431.3898075,start-inference-A-512,171.209237575531,20676390,19710722,19903232,18292216,512,9,512,Llama-2-70b-chat-hf,4,What is the largest city in France?,521,32,argonne-swing,93,40960.0,36051.6875,40960.0,36009.6875,40960.0,36009.6875,40960.0,31969.6875
1715075602.6541007,start-inference-A-1024,496.9145140647888,71897312,70043995,72335451,66663814,1024,9,1024,Llama-2-70b-chat-hf,4,What is the largest city in France?,1033,32,argonne-swing,213,40960.0,35785.6875,40960.0,37903.6875,40960.0,37903.6875,40960.0,34947.6875
1715076099.6582267,start-inference-A-2048,1663.6726236343384,254217324,249102794,259971413,239795466,2048,9,2048,Llama-2-70b-chat-hf,4,What is the largest city in France?,2057,32,argonne-swing,223,40960.0,36313.6875,40960.0,40161.6875,40960.0,40161.6875,40960.0,37479.6875
1715077763.4126194,start-inference-B-8,1.8108198642730713,170530,184117,198811,183020,8,21,8,Llama-2-70b-chat-hf,4,Can you explain the difference between a simile an,29,32,argonne-swing,221,40960.0,34363.6875,40960.0,35493.6875,40960.0,35493.6875,40960.0,31093.6875
1715077765.2600179,start-inference-B-16,3.756755828857422,326534,299680,328825,314877,16,21,16,Llama-2-70b-chat-hf,4,Can you explain the difference between a simile an,37,32,argonne-swing,217,40960.0,34337.6875,40960.0,35467.6875,40960.0,35467.6875,40960.0,31071.6875
1715077769.0439048,start-inference-B-32,7.370251655578613,636540,605459,623218,597605,32,21,32,Llama-2-70b-chat-hf,4,Can you explain the difference between a simile an,53,32,argonne-swing,92,40960.0,34371.6875,40960.0,35469.6875,40960.0,35469.6875,40960.0,31073.6875
1715077776.4398093,start-inference-B-64,15.445990085601807,1371765,1275636,1324149,1262215,64,21,64,Llama-2-70b-chat-hf,4,Can you explain the difference between a simile an,85,32,argonne-swing,205,40960.0,34375.6875,40960.0,35493.6875,40960.0,35493.6875,40960.0,31097.6875
1715077791.9225826,start-inference-B-128,32.24592971801758,2986722,2770622,2870493,2740372,128,21,128,Llama-2-70b-chat-hf,4,Can you explain the difference between a simile an,149,32,argonne-swing,90,40960.0,34395.6875,40960.0,35513.6875,40960.0,35513.6875,40960.0,31117.6875
